DAdmit,Barangay,Case Count,Deaths,Recoveries
05/17/2025,MANRESA,1,0,1
05/17/2025,COMMONWEALTH,1,0,1
05/18/2025,NAGKAISANG NAYON,2,0,2
05/18/2025,BALINGASA,1,0,1
05/18/2025,ESCOPA III,1,0,1
05/19/2025,VETERANS VILLAGE,1,0,1
05/20/2025,DEL MONTE,1,0,1
05/20/2025,ALICIA,1,0,1
05/20/2025,SAN BARTOLOME,1,0,1
05/21/2025,CENTRAL,1,0,1
05/21/2025,TATALON,1,0,1
05/21/2025,MANRESA,1,0,1
05/21/2025,MATANDANG BALARA,1,0,1
05/21/2025,FAIRVIEW,1,0,1
05/22/2025,OBRERO,1,0,1
05/22/2025,COMMONWEALTH,1,0,1
05/22/2025,RAMON MAGSAYSAY,1,0,1
05/22/2025,CULIAT,1,0,1
05/23/2025,PAYATAS,3,0,3
05/23/2025,MANRESA,2,0,2
05/23/2025,SAN BARTOLOME,1,0,1
05/23/2025,BATASAN HILLS,1,0,1
05/23/2025,BAGONG PAG-ASA,1,0,1
05/23/2025,BAGBAG,1,0,1
05/23/2025,MASAMBONG,1,0,1
05/24/2025,NOVALICHES PROPER,1,0,1
05/24/2025,GULOD,1,0,1
05/24/2025,MATANDANG BALARA,1,0,1
05/24/2025,BAGUMBAYAN,1,0,1
05/24/2025,BALINGASA,1,0,1
05/25/2025,BAGONG PAG-ASA,1,0,1
05/25/2025,SAN BARTOLOME,1,0,1
05/25/2025,SACRED HEART,1,0,1
05/25/2025,TANDANG SORA,1,0,1
05/26/2025,BATASAN HILLS,1,0,1
05/26/2025,BAGONG PAG-ASA,1,0,1
05/26/2025,MANRESA,1,0,1
05/27/2025,NAGKAISANG NAYON,1,0,1
05/28/2025,BAGBAG,1,0,1
05/28/2025,FAIRVIEW,1,0,1
05/28/2025,BAESA,1,0,1
05/28/2025,PAYATAS,2,0,2
05/28/2025,BATASAN HILLS,1,0,1
05/28/2025,SACRED HEART,1,0,1
05/28/2025,HOLY SPIRIT,1,0,1
05/28/2025,NORTH FAIRVIEW,1,0,1
05/28/2025,IMMACULATE CONCEPCION,1,0,1
05/29/2025,KALIGAYAHAN,1,0,1
05/29/2025,PASONG TAMO,1,0,1
05/29/2025,TANDANG SORA,1,0,1
05/29/2025,BAESA,1,0,1
05/30/2025,PROJECT 6,1,0,1
05/30/2025,TANDANG SORA,1,0,1
05/30/2025,PAYATAS,1,0,1
05/30/2025,PASONG PUTIK PROPER,1,0,1
05/30/2025,SANTA LUCIA,1,0,1
05/30/2025,SOUTH TRIANGLE,1,0,1
05/30/2025,PASONG TAMO,1,0,1
05/31/2025,SAN ISIDRO,1,0,1
06/01/2025,LAGING HANDA,1,0,1
06/01/2025,BAGONG LIPUNAN NG CRAME,1,0,1
06/01/2025,MASAMBONG,1,0,1
06/01/2025,CULIAT,1,0,1
06/02/2025,NAGKAISANG NAYON,1,0,1
06/02/2025,PASONG TAMO,2,0,2
06/02/2025,SIKATUNA VILLAGE,1,0,1
06/02/2025,BAESA,1,0,1
06/02/2025,PAYATAS,2,0,2
06/02/2025,KATIPUNAN,1,0,1
06/02/2025,BAHAY TORO,1,0,1
06/03/2025,BAESA,1,0,1
06/03/2025,SAUYO,2,0,2
06/03/2025,UP CAMPUS,2,0,2
06/03/2025,ALICIA,1,0,1
06/03/2025,BALINGASA,1,0,1
06/03/2025,ROXAS,1,0,1
06/03/2025,MANRESA,1,0,1
06/03/2025,KRUS NA LIGAS,1,0,1
06/04/2025,SAN ISIDRO,1,0,1
06/04/2025,CULIAT,1,0,1
06/04/2025,PAYATAS,3,0,3
06/04/2025,BATASAN HILLS,2,0,2
06/04/2025,EAST KAMIAS,1,0,1
06/04/2025,DUYAN-DUYAN,1,0,1
06/05/2025,TAGUMPAY,1,0,1
06/05/2025,FAIRVIEW,3,0,3
06/05/2025,LIBIS,1,0,1
06/05/2025,GULOD,1,0,1
06/05/2025,CENTRAL,1,0,1
06/05/2025,LOYOLA HEIGHTS,1,0,1
06/05/2025,MATANDANG BALARA,1,0,1
06/05/2025,IMMACULATE CONCEPCION,1,0,1
06/06/2025,SANTO CRISTO,1,0,1
06/06/2025,SAN BARTOLOME,1,0,1
06/06/2025,PASONG TAMO,1,0,1
06/07/2025,MATANDANG BALARA,1,0,1
06/07/2025,BAESA,2,0,2
06/07/2025,BATASAN HILLS,1,0,1
06/07/2025,SILANGAN,1,0,1
06/07/2025,SANTO NIÑO,1,0,1
06/07/2025,TATALON,1,0,1
06/07/2025,PAYATAS,1,0,1
06/07/2025,CULIAT,1,0,1
06/07/2025,PASONG TAMO,1,0,1
06/08/2025,BATASAN HILLS,1,0,1
06/08/2025,PAYATAS,1,0,1
06/08/2025,MASAMBONG,1,0,1
06/08/2025,NAGKAISANG NAYON,1,0,1
06/08/2025,HOLY SPIRIT,1,0,1
06/08/2025,NORTH FAIRVIEW,1,0,1
06/08/2025,SILANGAN,1,0,1
06/08/2025,TATALON,1,0,1
06/09/2025,MARILAG,1,0,1
06/09/2025,BAGBAG,1,0,1
06/09/2025,HOLY SPIRIT,1,0,1
06/10/2025,PASONG TAMO,1,0,1
06/10/2025,FAIRVIEW,1,0,1
06/10/2025,BAGONG SILANGAN,1,0,1
06/10/2025,TANDANG SORA,1,0,1
06/10/2025,SANTA MONICA,1,0,1
06/10/2025,ROXAS,1,0,1
06/11/2025,SAN BARTOLOME,1,0,1
06/11/2025,BAGBAG,1,0,1
06/11/2025,PAYATAS,2,0,2
06/11/2025,BATASAN HILLS,1,0,1
06/11/2025,SOUTH TRIANGLE,1,0,1
06/11/2025,PHIL-AM,1,0,1
06/12/2025,QUIRINO 2-C,1,0,1
06/12/2025,DEL MONTE,1,0,1
06/12/2025,PINYAHAN,1,0,1
06/12/2025,DOÑA IMELDA,1,0,1
06/12/2025,RAMON MAGSAYSAY,1,0,1
06/13/2025,PAYATAS,1,0,1
06/13/2025,MANGGA,1,0,1
06/13/2025,PASONG TAMO,1,0,1
06/13/2025,SANTO NIÑO,2,0,2
06/13/2025,SAN ISIDRO,1,0,1
06/13/2025,HOLY SPIRIT,1,0,1
06/13/2025,PANSOL,1,0,1
06/14/2025,TATALON,1,0,1
06/14/2025,PASONG TAMO,2,0,2
06/14/2025,BAGONG SILANGAN,1,0,1
06/14/2025,SANTO NIÑO,1,0,1
06/14/2025,BATASAN HILLS,1,0,1
06/15/2025,PAYATAS,4,0,4
06/15/2025,BAGONG PAG-ASA,1,0,1
06/15/2025,KAUNLARAN,1,0,1
06/16/2025,SANTA MONICA,1,0,1
06/16/2025,GULOD,1,0,1
06/16/2025,PAYATAS,1,0,1
06/16/2025,MATANDANG BALARA,1,0,1
06/16/2025,SOUTH TRIANGLE,1,0,1
06/16/2025,SOCORRO,1,0,1
06/16/2025,SANTA TERESITA,1,0,1
06/17/2025,SAUYO,1,0,1
06/17/2025,UP CAMPUS,1,0,1
06/17/2025,PINYAHAN,1,0,1
06/17/2025,ESCOPA IV,1,0,1
06/18/2025,HOLY SPIRIT,3,0,3
06/18/2025,BATASAN HILLS,2,0,2
06/18/2025,SAUYO,1,0,1
06/18/2025,PAYATAS,2,0,2
06/18/2025,NAGKAISANG NAYON,1,0,1
06/18/2025,MATANDANG BALARA,3,0,3
06/18/2025,DIOQUINO ZOBEL,1,0,1
06/18/2025,PANSOL,1,0,1
06/18/2025,LAGING HANDA,1,0,1
06/19/2025,ST. IGNATIUS,1,0,1
06/19/2025,MANRESA,1,0,1
06/19/2025,NOVALICHES PROPER,1,0,1
06/19/2025,NAGKAISANG NAYON,1,0,1
06/19/2025,PAYATAS,2,0,2
06/19/2025,BAGUMBAYAN,1,0,1
06/19/2025,SAN ISIDRO,1,0,1
06/19/2025,TATALON,1,0,1
06/19/2025,SANTA LUCIA,1,0,1
06/19/2025,BAGONG SILANGAN,1,0,1
06/20/2025,ALICIA,1,0,1
06/20/2025,SAUYO,1,0,1
06/20/2025,PAYATAS,4,0,4
06/20/2025,UP CAMPUS,1,0,1
06/20/2025,GULOD,1,0,1
06/20/2025,SAN ISIDRO,1,0,1
06/20/2025,SANTA TERESITA,1,0,1
06/20/2025,MANRESA,1,0,1
06/20/2025,PANSOL,2,0,2
06/20/2025,VASRA,1,0,1
06/20/2025,PINYAHAN,1,0,1
06/21/2025,BATASAN HILLS,1,0,1
06/21/2025,PALIGSAHAN,1,0,1
06/21/2025,BAGONG SILANGAN,1,0,1
06/21/2025,KAUNLARAN,1,0,1
06/21/2025,RAMON MAGSAYSAY,1,0,1
06/21/2025,PINAGKAISAHAN,1,0,1
06/21/2025,SANTO NIÑO,1,0,1
06/21/2025,PAYATAS,2,0,2
06/22/2025,UNANG SIGAW,1,0,1
06/22/2025,PAYATAS,1,0,1
06/22/2025,BATASAN HILLS,1,0,1
06/22/2025,TANDANG SORA,1,0,1
06/23/2025,COMMONWEALTH,1,0,1
06/23/2025,UP CAMPUS,1,0,1
06/23/2025,PAYATAS,3,0,3
06/23/2025,TANDANG SORA,1,0,1
06/23/2025,GULOD,1,0,1
06/24/2025,NAGKAISANG NAYON,1,0,1
06/24/2025,UP CAMPUS,1,0,1
06/24/2025,GULOD,1,0,1
06/24/2025,MANRESA,1,0,1
06/24/2025,SAN ROQUE,1,0,1
06/24/2025,PAYATAS,2,0,2
06/24/2025,VALENCIA,1,0,1
06/24/2025,MATANDANG BALARA,2,0,2
06/24/2025,ESCOPA III,1,0,1
06/24/2025,EAST KAMIAS,1,0,1
06/25/2025,PAYATAS,3,0,3
06/25/2025,BATASAN HILLS,1,0,1
06/25/2025,COMMONWEALTH,1,0,1
06/25/2025,SANGANDAAN,1,0,1
06/25/2025,PASONG TAMO,2,0,2
06/25/2025,CULIAT,1,0,1
06/25/2025,BAGONG SILANGAN,1,0,1
06/25/2025,SAN ANTONIO,1,0,1
06/25/2025,SAN BARTOLOME,1,0,1
06/26/2025,FAIRVIEW,2,0,2
06/26/2025,UP CAMPUS,1,0,1
06/26/2025,PAYATAS,3,0,3
06/26/2025,DON MANUEL,1,0,1
06/26/2025,BAGUMBUHAY,1,0,1
06/26/2025,PASONG TAMO,1,0,1
06/26/2025,BUNGAD,1,0,1
06/27/2025,TANDANG SORA,1,0,1
06/27/2025,PAYATAS,2,0,2
06/27/2025,SAUYO,1,0,1
06/27/2025,SAN BARTOLOME,1,0,1
06/27/2025,SOCORRO,1,0,1
06/27/2025,BALINGASA,1,0,1
06/27/2025,PANSOL,1,0,1
06/27/2025,BATASAN HILLS,1,0,1
06/27/2025,COMMONWEALTH,1,0,1
06/27/2025,BAHAY TORO,1,0,1
06/28/2025,KAUNLARAN,2,0,2
06/28/2025,ALICIA,1,0,1
06/28/2025,PAYATAS,3,0,3
06/28/2025,PASONG TAMO,1,0,1
06/28/2025,RAMON MAGSAYSAY,1,0,1
06/28/2025,LAGING HANDA,1,0,1
06/28/2025,MILAGROSA,1,0,1
06/28/2025,BATASAN HILLS,1,0,1
06/28/2025,PALTOK,1,0,1
06/29/2025,DAMAYANG LAGI,1,0,1
06/29/2025,COMMONWEALTH,1,0,1
06/29/2025,KAUNLARAN,1,0,1
06/29/2025,CAMP AGUINALDO,1,0,1
06/29/2025,NAGKAISANG NAYON,1,0,1
06/29/2025,TATALON,1,0,1
06/29/2025,PAYATAS,1,0,1
06/29/2025,TANDANG SORA,1,0,1
06/29/2025,BAGONG SILANGAN,1,0,1
06/30/2025,TATALON,1,0,1
06/30/2025,PANSOL,1,0,1
06/30/2025,COMMONWEALTH,1,0,1
06/30/2025,UP CAMPUS,1,0,1
06/30/2025,PAYATAS,2,0,2
06/30/2025,HOLY SPIRIT,1,0,1
06/30/2025,PASONG TAMO,1,0,1
06/30/2025,NOVALICHES PROPER,1,0,1
06/30/2025,BALINGASA,1,0,1
06/30/2025,SAUYO,1,0,1
07/01/2025,PAYATAS,6,0,6
07/01/2025,PROJECT 6,2,0,2
07/01/2025,SAUYO,1,0,1
07/01/2025,COMMONWEALTH,2,0,2
07/01/2025,TALIPAPA,1,0,1
07/01/2025,ESCOPA III,1,0,1
07/01/2025,TATALON,1,0,1
07/01/2025,KALUSUGAN,1,0,1
07/01/2025,MARIANA,1,0,1
07/01/2025,KALIGAYAHAN,2,0,2
07/01/2025,DAMAYANG LAGI,1,0,1
07/01/2025,TANDANG SORA,1,0,1
07/01/2025,BAGONG SILANGAN,2,0,2
07/02/2025,PAYATAS,3,0,3
07/02/2025,BATASAN HILLS,2,0,2
07/02/2025,NAGKAISANG NAYON,1,0,1
07/02/2025,FAIRVIEW,2,0,2
07/02/2025,PINYAHAN,1,0,1
07/02/2025,MASAMBONG,1,0,1
07/02/2025,LOURDES,1,0,1
07/02/2025,CULIAT,1,0,1
07/02/2025,ROXAS,1,0,1
07/03/2025,PAYATAS,3,0,3
07/03/2025,LOYOLA HEIGHTS,1,0,1
07/03/2025,MARILAG,1,0,1
07/03/2025,APOLONIO SAMSON,2,0,2
07/03/2025,TATALON,1,0,1
07/03/2025,QUIRINO 3-A,1,0,1
07/03/2025,BAHAY TORO,1,0,1
07/03/2025,PINYAHAN,1,0,1
07/03/2025,BATASAN HILLS,1,0,1
07/03/2025,HORSESHOE,1,0,1
07/03/2025,HOLY SPIRIT,1,0,1
07/03/2025,SANTA MONICA,1,0,1
07/03/2025,GULOD,1,0,1
07/03/2025,TANDANG SORA,1,0,1
07/03/2025,ESCOPA I,1,0,1
07/04/2025,SAN VICENTE,1,0,1
07/04/2025,SAN BARTOLOME,1,0,1
07/04/2025,SAN ANTONIO,1,0,1
07/04/2025,PAYATAS,2,0,2
07/04/2025,BAGONG LIPUNAN NG CRAME,1,0,1
07/04/2025,DAMAYANG LAGI,1,0,1
07/04/2025,BAGONG PAG-ASA,1,0,1
07/04/2025,GULOD,1,0,1
07/04/2025,COMMONWEALTH,1,0,1
07/04/2025,TAGUMPAY,1,0,1
07/04/2025,PROJECT 6,1,0,1
07/04/2025,UP CAMPUS,1,0,1
07/05/2025,APOLONIO SAMSON,1,0,1
07/05/2025,UP CAMPUS,2,0,2
07/05/2025,SAUYO,2,0,2
07/05/2025,GULOD,1,0,1
07/05/2025,SANTO NIÑO,1,0,1
07/05/2025,SAN BARTOLOME,1,0,1
07/05/2025,IMMACULATE CONCEPCION,1,0,1
07/05/2025,MATANDANG BALARA,1,0,1
07/05/2025,MARILAG,1,0,1
07/05/2025,BAGONG PAG-ASA,1,0,1
07/05/2025,SANTA MONICA,1,0,1
07/05/2025,BATASAN HILLS,2,0,2
07/05/2025,TALIPAPA,1,0,1
07/05/2025,PAYATAS,1,0,1
07/05/2025,CAMP AGUINALDO,1,0,1
07/06/2025,BAHAY TORO,1,0,1
07/06/2025,PAYATAS,1,0,1
07/06/2025,UP CAMPUS,1,0,1
07/06/2025,HOLY SPIRIT,1,0,1
07/06/2025,KAMUNING,1,0,1
07/06/2025,SAN BARTOLOME,1,0,1
07/06/2025,BAESA,1,0,1
07/06/2025,BATASAN HILLS,1,0,1
07/06/2025,TALIPAPA,1,0,1
07/06/2025,VALENCIA,1,0,1
07/06/2025,SAN ANTONIO,1,0,1
07/06/2025,GULOD,1,0,1
07/06/2025,SAUYO,2,0,2
07/07/2025,CAMP AGUINALDO,1,0,1
07/07/2025,BAGBAG,1,0,1
07/07/2025,RAMON MAGSAYSAY,1,0,1
07/07/2025,KAUNLARAN,1,0,1
07/07/2025,SANTO DOMINGO,1,0,1
07/07/2025,SANGANDAAN,1,0,1
07/07/2025,SAN ISIDRO,1,0,1
07/07/2025,COMMONWEALTH,1,0,1
07/07/2025,MARILAG,1,0,1
07/07/2025,BATASAN HILLS,1,0,1
07/08/2025,PINAGKAISAHAN,1,0,1
07/08/2025,TANDANG SORA,1,0,1
07/08/2025,BALINGASA,2,0,2
07/08/2025,LOYOLA HEIGHTS,1,0,1
07/08/2025,COMMONWEALTH,1,0,1
07/08/2025,PAYATAS,3,0,3
07/08/2025,PINYAHAN,1,0,1
07/08/2025,APOLONIO SAMSON,1,0,1
07/08/2025,BAGUMBUHAY,1,0,1
07/08/2025,BATASAN HILLS,1,0,1
07/08/2025,FAIRVIEW,1,0,1
07/08/2025,ROXAS,1,0,1
07/08/2025,HOLY SPIRIT,1,0,1
07/09/2025,PAYATAS,2,0,2
07/09/2025,MARILAG,1,0,1
07/09/2025,CAMP AGUINALDO,1,0,1
07/09/2025,BAGBAG,2,0,2
07/09/2025,VASRA,1,0,1
07/09/2025,BALONG BATO,1,0,1
07/09/2025,BAGONG SILANGAN,1,0,1
07/09/2025,CENTRAL,1,0,1
07/09/2025,ALICIA,1,0,1
07/09/2025,CULIAT,1,0,1
07/09/2025,SAN ISIDRO,1,0,1
07/10/2025,CAMP AGUINALDO,3,0,3
07/10/2025,SAN VICENTE,1,0,1
07/10/2025,SAN AGUSTIN,1,0,1
07/10/2025,SAN BARTOLOME,1,0,1
07/10/2025,SAN ISIDRO,1,0,1
07/11/2025,TAGUMPAY,1,0,1
07/11/2025,BAGONG SILANGAN,1,0,1
07/11/2025,BATASAN HILLS,2,0,2
07/11/2025,UP CAMPUS,1,0,1
07/11/2025,PAYATAS,3,0,3
07/11/2025,HOLY SPIRIT,1,0,1
07/11/2025,CAMP AGUINALDO,2,0,2
07/11/2025,PASONG TAMO,3,0,3
07/11/2025,GULOD,1,0,1
07/11/2025,SANTA MONICA,1,0,1
07/11/2025,BAHAY TORO,1,0,1
07/11/2025,SAN MARTIN DE PORRES,1,0,1
07/11/2025,OBRERO,1,0,1
07/12/2025,CAMP AGUINALDO,3,0,3
07/12/2025,SANTO CRISTO,1,0,1
07/12/2025,COMMONWEALTH,2,0,2
07/12/2025,BATASAN HILLS,1,0,1
07/12/2025,BAGONG SILANGAN,1,0,1
07/12/2025,BAHAY TORO,1,0,1
07/12/2025,NORTH FAIRVIEW,1,0,1
07/12/2025,PAYATAS,1,0,1
07/12/2025,BAGONG LIPUNAN NG CRAME,1,0,1
07/12/2025,SAN ISIDRO,1,0,1
07/12/2025,VETERANS VILLAGE,1,0,1
07/12/2025,SAN AGUSTIN,1,0,1
07/12/2025,GULOD,3,0,3
07/12/2025,NAGKAISANG NAYON,1,0,1
07/13/2025,BUNGAD,1,0,1
07/13/2025,BAGONG PAG-ASA,1,0,1
07/13/2025,U.P. VILLAGE,1,0,1
07/13/2025,PAYATAS,2,0,2
07/13/2025,SIENNA,1,0,1
07/13/2025,DEL MONTE,1,0,1
07/13/2025,FAIRVIEW,2,0,2
07/13/2025,BAGBAG,1,0,1
07/13/2025,BAHAY TORO,1,0,1
07/14/2025,BAHAY TORO,1,0,1
07/14/2025,HOLY SPIRIT,1,0,1
07/14/2025,CAMP AGUINALDO,1,0,1
07/14/2025,GULOD,1,0,1
07/14/2025,PAYATAS,1,0,1
07/14/2025,TANDANG SORA,1,0,1
07/14/2025,PROJECT 6,1,0,1
07/14/2025,BATASAN HILLS,1,0,1
07/14/2025,TALIPAPA,1,0,1
07/14/2025,COMMONWEALTH,2,0,2
07/14/2025,TATALON,1,0,1
07/14/2025,SAN BARTOLOME,1,0,1
07/14/2025,MATANDANG BALARA,1,0,1
07/15/2025,BAESA,1,0,1
07/15/2025,APOLONIO SAMSON,2,0,2
07/15/2025,BAGBAG,3,0,3
07/15/2025,PASONG TAMO,1,0,1
07/15/2025,SAUYO,1,0,1
07/15/2025,SAN MARTIN DE PORRES,1,0,1
07/15/2025,RAMON MAGSAYSAY,1,0,1
07/15/2025,BATASAN HILLS,2,0,2
07/15/2025,TATALON,1,0,1
07/15/2025,PAYATAS,2,0,2
07/15/2025,GULOD,1,0,1
07/15/2025,FAIRVIEW,1,0,1
07/15/2025,TANDANG SORA,1,0,1
07/15/2025,NAGKAISANG NAYON,1,0,1
07/15/2025,HOLY SPIRIT,1,0,1
07/15/2025,NOVALICHES PROPER,2,0,2
07/15/2025,COMMONWEALTH,1,0,1
07/16/2025,NORTH FAIRVIEW,1,0,1
07/16/2025,CULIAT,3,0,3
07/16/2025,PASONG TAMO,1,0,1
07/16/2025,PAYATAS,2,0,2
07/16/2025,SAN ISIDRO,2,0,2
07/16/2025,NOVALICHES PROPER,1,0,1
07/16/2025,BAGBAG,1,0,1
07/16/2025,PANSOL,1,0,1
07/16/2025,SANTO DOMINGO,1,0,1
07/16/2025,GULOD,1,0,1
07/16/2025,BAGONG PAG-ASA,1,0,1
07/16/2025,KALIGAYAHAN,1,0,1
07/16/2025,PINYAHAN,1,0,1
07/16/2025,SANTO NIÑO,5,0,5
07/16/2025,SAUYO,1,0,1
07/16/2025,CAMP AGUINALDO,1,0,1
07/16/2025,SANTA LUCIA,1,0,1
07/16/2025,BAHAY TORO,1,0,1
07/16/2025,SANTO CRISTO,1,0,1
07/16/2025,TANDANG SORA,1,0,1
07/16/2025,TATALON,1,0,1
07/16/2025,MARIANA,1,0,1
07/17/2025,MATANDANG BALARA,2,0,2
07/17/2025,BATASAN HILLS,2,0,2
07/17/2025,SAN AGUSTIN,1,0,1
07/17/2025,PAYATAS,1,0,1
07/17/2025,PASONG TAMO,2,0,2
07/17/2025,UP CAMPUS,1,0,1
07/17/2025,BALINGASA,1,0,1
07/17/2025,CAMP AGUINALDO,5,0,5
07/17/2025,BAHAY TORO,2,0,2
07/17/2025,QUIRINO 2-A,1,0,1
07/17/2025,HOLY SPIRIT,2,0,2
07/17/2025,SANTO NIÑO,1,0,1
07/17/2025,SAUYO,1,0,1
07/17/2025,SAN ISIDRO,1,0,1
07/17/2025,NAGKAISANG NAYON,1,0,1
07/17/2025,TANDANG SORA,1,0,1
07/17/2025,PHIL-AM,1,0,1
07/18/2025,PINYAHAN,1,0,1
07/18/2025,PAYATAS,2,0,2
07/18/2025,HOLY SPIRIT,2,0,2
07/18/2025,BAGONG SILANGAN,1,0,1
07/18/2025,BATASAN HILLS,2,0,2
07/18/2025,BAGBAG,1,0,1
07/18/2025,TANDANG SORA,1,0,1
07/18/2025,SAN ANTONIO,1,0,1
07/18/2025,SAUYO,1,0,1
07/18/2025,GULOD,1,0,1
07/18/2025,BUNGAD,1,0,1
07/18/2025,CAMP AGUINALDO,3,0,3
07/18/2025,ALICIA,1,0,1
07/18/2025,NORTH FAIRVIEW,1,0,1
07/18/2025,CULIAT,1,0,1
07/18/2025,U.P. VILLAGE,2,0,2
07/18/2025,BAESA,1,0,1
07/18/2025,BAGUMBAYAN,1,0,1
07/18/2025,BAGONG PAG-ASA,1,0,1
07/19/2025,COMMONWEALTH,3,0,3
07/19/2025,UNANG SIGAW,1,0,1
07/19/2025,GULOD,2,0,2
07/19/2025,KRUS NA LIGAS,1,0,1
07/19/2025,UP CAMPUS,1,0,1
07/19/2025,SAN ANTONIO,1,0,1
07/19/2025,SANTA MONICA,2,0,2
07/19/2025,TANDANG SORA,2,0,2
07/19/2025,PASONG TAMO,1,0,1
07/19/2025,BAGONG SILANGAN,1,0,1
07/19/2025,SAUYO,2,0,2
07/19/2025,PAYATAS,2,0,2
07/19/2025,CAMP AGUINALDO,3,0,3
07/19/2025,SAN BARTOLOME,1,0,1
07/19/2025,BAGONG PAG-ASA,1,0,1
07/19/2025,KAUNLARAN,1,0,1
07/19/2025,MATANDANG BALARA,1,0,1
07/20/2025,BAHAY TORO,2,0,2
07/20/2025,TANDANG SORA,1,0,1
07/20/2025,GULOD,5,0,5
07/20/2025,MASAMBONG,1,0,1
07/20/2025,DEL MONTE,2,0,2
07/20/2025,PAYATAS,2,0,2
07/20/2025,SAUYO,1,0,1
07/20/2025,COMMONWEALTH,1,0,1
07/20/2025,BAGONG SILANGAN,1,0,1
07/20/2025,GREATER LAGRO,1,0,1
07/20/2025,SANGANDAAN,1,0,1
07/20/2025,HOLY SPIRIT,1,0,1
07/20/2025,APOLONIO SAMSON,1,0,1
07/20/2025,BATASAN HILLS,1,0,1
07/21/2025,BAGBAG,3,0,3
07/21/2025,ROXAS,1,0,1
07/21/2025,BATASAN HILLS,3,0,3
07/21/2025,SAN BARTOLOME,1,0,1
07/21/2025,PASONG TAMO,1,0,1
07/21/2025,TANDANG SORA,1,0,1
07/21/2025,MAHARLIKA,1,0,1
07/21/2025,HOLY SPIRIT,3,0,3
07/21/2025,COMMONWEALTH,1,0,1
07/21/2025,BAGONG SILANGAN,1,0,1
07/22/2025,PHIL-AM,1,0,1
07/22/2025,GULOD,2,0,2
07/22/2025,SANTA TERESITA,1,0,1
07/22/2025,FAIRVIEW,1,0,1
07/22/2025,PASONG TAMO,1,0,1
07/22/2025,SAUYO,1,0,1
07/22/2025,COMMONWEALTH,1,0,1
07/22/2025,CAPRI,1,0,1
07/22/2025,SANGANDAAN,1,0,1
07/22/2025,SAN BARTOLOME,1,0,1
07/22/2025,PROJECT 6,1,0,1
07/22/2025,MATANDANG BALARA,1,0,1
07/22/2025,DOÑA IMELDA,1,0,1
07/22/2025,SANTO CRISTO,1,0,1
07/22/2025,DOÑA AURORA,1,0,1
07/22/2025,BAGONG PAG-ASA,1,0,1
07/22/2025,BAGUMBAYAN,1,0,1
07/22/2025,BAHAY TORO,1,0,1
07/22/2025,SANTA MONICA,1,0,1
07/23/2025,SAN BARTOLOME,2,0,2
07/23/2025,LOYOLA HEIGHTS,1,0,1
07/23/2025,MANRESA,1,0,1
07/23/2025,BAHAY TORO,2,0,2
07/23/2025,HOLY SPIRIT,3,0,3
07/23/2025,APOLONIO SAMSON,3,0,3
07/23/2025,FAIRVIEW,1,0,1
07/23/2025,UP CAMPUS,2,0,2
07/23/2025,ROXAS,1,0,1
